IP-адрес,Порт,TLS,Дата-центр,Регион,Город,Задержка
14.102.228.5,443,true,HKG,Asia Pacific,Hong Kong,122 мс
14.102.228.52,443,true,HKG,Asia Pacific,Hong Kong,122 мс
14.102.229.51,443,true,HKG,Asia Pacific,Hong Kong,122 мс
14.102.228.242,443,true,HKG,Asia Pacific,Hong Kong,122 мс
14.102.229.47,443,true,HKG,Asia Pacific,Hong Kong,122 мс
14.102.228.244,443,true,HKG,Asia Pacific,Hong Kong,122 мс
14.102.229.9,443,true,HKG,Asia Pacific,Hong Kong,122 мс
14.102.229.216,443,true,HKG,Asia Pacific,Hong Kong,123 мс
14.102.229.48,443,true,HKG,Asia Pacific,Hong Kong,123 мс
14.102.229.10,443,true,HKG,Asia Pacific,Hong Kong,123 мс
14.102.229.217,443,true,HKG,Asia Pacific,Hong Kong,123 мс
14.102.229.209,443,true,HKG,Asia Pacific,Hong Kong,123 мс
14.102.228.4,443,true,HKG,Asia Pacific,Hong Kong,123 мс
14.102.228.237,443,true,HKG,Asia Pacific,Hong Kong,123 мс
14.102.228.240,443,true,HKG,Asia Pacific,Hong Kong,123 мс
14.102.228.29,443,true,HKG,Asia Pacific,Hong Kong,123 мс
14.102.228.30,443,true,HKG,Asia Pacific,Hong Kong,124 мс
14.102.229.169,443,true,HKG,Asia Pacific,Hong Kong,124 мс
14.102.229.182,443,true,HKG,Asia Pacific,Hong Kong,124 мс
14.102.229.3,443,true,HKG,Asia Pacific,Hong Kong,124 мс
14.102.228.243,443,true,HKG,Asia Pacific,Hong Kong,125 мс
14.102.229.181,443,true,HKG,Asia Pacific,Hong Kong,125 мс
14.102.229.159,443,true,HKG,Asia Pacific,Hong Kong,125 мс
14.102.229.14,443,true,HKG,Asia Pacific,Hong Kong,125 мс
14.102.229.205,443,true,HKG,Asia Pacific,Hong Kong,125 мс
14.102.229.200,443,true,HKG,Asia Pacific,Hong Kong,125 мс
14.102.229.180,443,true,HKG,Asia Pacific,Hong Kong,125 мс
14.102.229.1,443,true,HKG,Asia Pacific,Hong Kong,125 мс
14.102.229.221,443,true,HKG,Asia Pacific,Hong Kong,125 мс
14.102.228.230,443,true,HKG,Asia Pacific,Hong Kong,125 мс
14.102.229.155,443,true,HKG,Asia Pacific,Hong Kong,125 мс
14.102.228.250,443,true,HKG,Asia Pacific,Hong Kong,125 мс
14.102.229.2,443,true,HKG,Asia Pacific,Hong Kong,125 мс
14.102.229.213,443,true,HKG,Asia Pacific,Hong Kong,126 мс
14.102.228.236,443,true,HKG,Asia Pacific,Hong Kong,126 мс
14.102.229.212,443,true,HKG,Asia Pacific,Hong Kong,126 мс
14.102.229.168,443,true,HKG,Asia Pacific,Hong Kong,126 мс
14.102.229.13,443,true,HKG,Asia Pacific,Hong Kong,127 мс
14.102.228.233,443,true,HKG,Asia Pacific,Hong Kong,127 мс
14.102.229.45,443,true,HKG,Asia Pacific,Hong Kong,127 мс
14.102.229.4,443,true,HKG,Asia Pacific,Hong Kong,127 мс
14.102.229.55,443,true,HKG,Asia Pacific,Hong Kong,127 мс
14.102.228.239,443,true,HKG,Asia Pacific,Hong Kong,127 мс
14.102.229.179,443,true,HKG,Asia Pacific,Hong Kong,127 мс
14.102.228.241,443,true,HKG,Asia Pacific,Hong Kong,127 мс
14.102.229.162,443,true,HKG,Asia Pacific,Hong Kong,127 мс
14.102.229.199,443,true,HKG,Asia Pacific,Hong Kong,128 мс
14.102.228.249,443,true,HKG,Asia Pacific,Hong Kong,128 мс
14.102.229.153,443,true,HKG,Asia Pacific,Hong Kong,128 мс
14.102.228.245,443,true,HKG,Asia Pacific,Hong Kong,128 мс
14.102.229.161,443,true,HKG,Asia Pacific,Hong Kong,129 мс
14.102.229.160,443,true,HKG,Asia Pacific,Hong Kong,129 мс
14.102.229.163,443,true,HKG,Asia Pacific,Hong Kong,131 мс
14.102.229.156,443,true,HKG,Asia Pacific,Hong Kong,131 мс
14.102.229.207,443,true,HKG,Asia Pacific,Hong Kong,131 мс
14.102.229.197,443,true,HKG,Asia Pacific,Hong Kong,131 мс
14.102.229.69,443,true,HKG,Asia Pacific,Hong Kong,132 мс
14.102.229.61,443,true,HKG,Asia Pacific,Hong Kong,132 мс
14.102.229.224,443,true,HKG,Asia Pacific,Hong Kong,132 мс
14.102.229.158,443,true,HKG,Asia Pacific,Hong Kong,133 мс
14.102.229.164,443,true,HKG,Asia Pacific,Hong Kong,133 мс
14.102.229.27,443,true,HKG,Asia Pacific,Hong Kong,133 мс
14.102.229.154,443,true,HKG,Asia Pacific,Hong Kong,134 мс
14.102.228.255,443,true,HKG,Asia Pacific,Hong Kong,134 мс
14.102.229.167,443,true,HKG,Asia Pacific,Hong Kong,135 мс
14.102.229.67,443,true,HKG,Asia Pacific,Hong Kong,135 мс
14.102.229.152,443,true,HKG,Asia Pacific,Hong Kong,136 мс
14.102.229.148,443,true,HKG,Asia Pacific,Hong Kong,136 мс
14.102.229.166,443,true,HKG,Asia Pacific,Hong Kong,137 мс
14.102.229.66,443,true,HKG,Asia Pacific,Hong Kong,137 мс
14.102.229.147,443,true,HKG,Asia Pacific,Hong Kong,138 мс
14.102.229.65,443,true,HKG,Asia Pacific,Hong Kong,138 мс
14.102.229.30,443,true,HKG,Asia Pacific,Hong Kong,141 мс
14.102.229.42,443,true,DME,Europe,Moscow,147 мс
14.102.229.26,443,true,HKG,Asia Pacific,Hong Kong,148 мс
14.102.229.62,443,true,HKG,Asia Pacific,Hong Kong,148 мс
14.102.229.29,443,true,HKG,Asia Pacific,Hong Kong,150 мс
14.102.229.28,443,true,HKG,Asia Pacific,Hong Kong,150 мс
14.102.228.126,443,true,DME,Europe,Moscow,151 мс
14.102.229.36,443,true,DME,Europe,Moscow,152 мс
14.102.229.20,443,true,HKG,Asia Pacific,Hong Kong,154 мс
14.102.228.28,443,true,DME,Europe,Moscow,155 мс
14.102.228.26,443,true,DME,Europe,Moscow,155 мс
14.102.229.24,443,true,HKG,Asia Pacific,Hong Kong,155 мс
14.102.228.2,443,true,DME,Europe,Moscow,155 мс
14.102.229.23,443,true,HKG,Asia Pacific,Hong Kong,156 мс
14.102.228.140,443,true,DME,Europe,Moscow,156 мс
14.102.228.137,443,true,DME,Europe,Moscow,157 мс
14.102.229.21,443,true,HKG,Asia Pacific,Hong Kong,157 мс
14.102.229.18,443,true,HKG,Asia Pacific,Hong Kong,157 мс
14.102.229.149,443,true,DME,Europe,Moscow,157 мс
14.102.228.134,443,true,DME,Europe,Moscow,158 мс
14.102.228.120,443,true,DME,Europe,Moscow,158 мс
14.102.228.246,443,true,DME,Europe,Moscow,159 мс
14.102.229.60,443,true,DME,Europe,Moscow,159 мс
14.102.229.17,443,true,HKG,Asia Pacific,Hong Kong,159 мс
14.102.229.57,443,true,DME,Europe,Moscow,159 мс
14.102.229.214,443,true,DME,Europe,Moscow,160 мс
14.102.229.22,443,true,HKG,Asia Pacific,Hong Kong,161 мс
14.102.228.238,443,true,DME,Europe,Moscow,161 мс
14.102.228.234,443,true,DME,Europe,Moscow,162 мс
14.102.229.208,443,true,DME,Europe,Moscow,162 мс
14.102.229.25,443,true,HKG,Asia Pacific,Hong Kong,162 мс
14.102.228.101,443,true,DME,Europe,Moscow,163 мс
14.102.228.231,443,true,DME,Europe,Moscow,164 мс
14.102.228.115,443,true,HKG,Asia Pacific,Hong Kong,164 мс
14.102.229.144,443,true,DME,Europe,Moscow,165 мс
14.102.229.34,443,true,HKG,Asia Pacific,Hong Kong,166 мс
14.102.229.63,443,true,DME,Europe,Moscow,167 мс
14.102.228.114,443,true,HKG,Asia Pacific,Hong Kong,168 мс
14.102.229.33,443,true,HKG,Asia Pacific,Hong Kong,168 мс
14.102.229.68,443,true,DME,Europe,Moscow,169 мс
14.102.229.31,443,true,HKG,Asia Pacific,Hong Kong,169 мс
14.102.229.32,443,true,HKG,Asia Pacific,Hong Kong,169 мс
14.102.228.6,443,true,DME,Europe,Moscow,170 мс
14.102.228.7,443,true,DME,Europe,Moscow,170 мс
14.102.229.184,443,true,DME,Europe,Moscow,170 мс
14.102.229.16,443,true,HKG,Asia Pacific,Hong Kong,172 мс
14.102.229.157,443,true,DME,Europe,Moscow,174 мс
14.102.229.5,443,true,DME,Europe,Moscow,179 мс
14.102.229.19,443,true,DME,Europe,Moscow,180 мс
14.102.229.175,443,true,DME,Europe,Moscow,181 мс
14.102.229.165,443,true,DME,Europe,Moscow,185 мс
14.102.228.113,443,true,HKG,Asia Pacific,Hong Kong,188 мс
14.102.229.226,443,true,HKG,Asia Pacific,Hong Kong,192 мс
14.102.228.112,443,true,HKG,Asia Pacific,Hong Kong,201 мс
14.102.229.238,443,true,HKG,Asia Pacific,Hong Kong,204 мс
14.102.228.110,443,true,HKG,Asia Pacific,Hong Kong,209 мс
14.102.228.108,443,true,HKG,Asia Pacific,Hong Kong,210 мс
14.102.228.117,443,true,HKG,Asia Pacific,Hong Kong,211 мс
14.102.229.225,443,true,HKG,Asia Pacific,Hong Kong,213 мс
14.102.228.116,443,true,HKG,Asia Pacific,Hong Kong,217 мс
14.102.228.106,443,true,DME,Europe,Moscow,218 мс
14.102.229.237,443,true,HKG,Asia Pacific,Hong Kong,220 мс
14.102.229.236,443,true,HKG,Asia Pacific,Hong Kong,222 мс
14.102.229.234,443,true,HKG,Asia Pacific,Hong Kong,227 мс
14.102.229.232,443,true,HKG,Asia Pacific,Hong Kong,233 мс
14.102.229.231,443,true,HKG,Asia Pacific,Hong Kong,244 мс
14.102.229.235,443,true,DME,Europe,Moscow,264 мс
14.102.228.111,443,true,DME,Europe,Moscow,268 мс
14.102.229.233,443,true,DME,Europe,Moscow,269 мс
14.102.229.229,443,true,HKG,Asia Pacific,Hong Kong,279 мс
14.102.229.230,443,true,HKG,Asia Pacific,Hong Kong,284 мс
14.102.229.227,443,true,HKG,Asia Pacific,Hong Kong,288 мс
14.102.229.228,443,true,HKG,Asia Pacific,Hong Kong,295 мс
27.50.48.232,443,true,HKG,Asia Pacific,Hong Kong,98 мс
27.50.48.254,443,true,HKG,Asia Pacific,Hong Kong,99 мс
27.50.48.255,443,true,HKG,Asia Pacific,Hong Kong,99 мс
27.50.48.231,443,true,HKG,Asia Pacific,Hong Kong,103 мс
27.50.48.252,443,true,HKG,Asia Pacific,Hong Kong,103 мс
27.50.48.253,443,true,HKG,Asia Pacific,Hong Kong,103 мс
27.50.48.227,443,true,HKG,Asia Pacific,Hong Kong,103 мс
27.50.48.33,443,true,HKG,Asia Pacific,Hong Kong,104 мс
27.50.48.228,443,true,HKG,Asia Pacific,Hong Kong,104 мс
27.50.48.230,443,true,HKG,Asia Pacific,Hong Kong,104 мс
27.50.48.229,443,true,HKG,Asia Pacific,Hong Kong,104 мс
27.50.48.12,443,true,HKG,Asia Pacific,Hong Kong,105 мс
27.50.48.226,443,true,HKG,Asia Pacific,Hong Kong,105 мс
27.50.48.225,443,true,HKG,Asia Pacific,Hong Kong,110 мс
27.50.48.217,443,true,HKG,Asia Pacific,Hong Kong,111 мс
27.50.48.210,443,true,HKG,Asia Pacific,Hong Kong,111 мс
27.50.48.216,443,true,HKG,Asia Pacific,Hong Kong,112 мс
27.50.48.220,443,true,HKG,Asia Pacific,Hong Kong,112 мс
27.50.48.218,443,true,HKG,Asia Pacific,Hong Kong,112 мс
27.50.48.221,443,true,HKG,Asia Pacific,Hong Kong,112 мс
27.50.48.247,443,true,HKG,Asia Pacific,Hong Kong,113 мс
27.50.48.211,443,true,HKG,Asia Pacific,Hong Kong,113 мс
27.50.48.241,443,true,HKG,Asia Pacific,Hong Kong,113 мс
27.50.48.200,443,true,HKG,Asia Pacific,Hong Kong,113 мс
27.50.48.212,443,true,HKG,Asia Pacific,Hong Kong,113 мс
27.50.48.239,443,true,HKG,Asia Pacific,Hong Kong,113 мс
27.50.48.238,443,true,HKG,Asia Pacific,Hong Kong,113 мс
27.50.48.219,443,true,HKG,Asia Pacific,Hong Kong,113 мс
27.50.48.209,443,true,HKG,Asia Pacific,Hong Kong,114 мс
27.50.48.246,443,true,HKG,Asia Pacific,Hong Kong,114 мс
27.50.48.215,443,true,HKG,Asia Pacific,Hong Kong,114 мс
27.50.48.99,443,true,HKG,Asia Pacific,Hong Kong,114 мс
27.50.48.240,443,true,HKG,Asia Pacific,Hong Kong,114 мс
27.50.48.250,443,true,HKG,Asia Pacific,Hong Kong,115 мс
27.50.48.237,443,true,HKG,Asia Pacific,Hong Kong,115 мс
27.50.48.214,443,true,HKG,Asia Pacific,Hong Kong,116 мс
27.50.48.249,443,true,HKG,Asia Pacific,Hong Kong,116 мс
27.50.48.213,443,true,HKG,Asia Pacific,Hong Kong,116 мс
27.50.48.236,443,true,HKG,Asia Pacific,Hong Kong,116 мс
27.50.48.233,443,true,HKG,Asia Pacific,Hong Kong,116 мс
27.50.48.208,443,true,HKG,Asia Pacific,Hong Kong,117 мс
27.50.48.234,443,true,HKG,Asia Pacific,Hong Kong,117 мс
27.50.48.251,443,true,HKG,Asia Pacific,Hong Kong,118 мс
27.50.48.223,443,true,HKG,Asia Pacific,Hong Kong,118 мс
27.50.48.248,443,true,HKG,Asia Pacific,Hong Kong,118 мс
27.50.48.224,443,true,HKG,Asia Pacific,Hong Kong,118 мс
27.50.48.235,443,true,HKG,Asia Pacific,Hong Kong,118 мс
27.50.48.3,443,true,HKG,Asia Pacific,Hong Kong,118 мс
27.50.48.206,443,true,HKG,Asia Pacific,Hong Kong,120 мс
27.50.48.207,443,true,HKG,Asia Pacific,Hong Kong,120 мс
27.50.48.244,443,true,HKG,Asia Pacific,Hong Kong,120 мс
27.50.48.96,443,true,HKG,Asia Pacific,Hong Kong,121 мс
27.50.48.243,443,true,HKG,Asia Pacific,Hong Kong,121 мс
27.50.48.31,443,true,HKG,Asia Pacific,Hong Kong,123 мс
27.50.48.54,443,true,HKG,Asia Pacific,Hong Kong,123 мс
27.50.48.45,443,true,HKG,Asia Pacific,Hong Kong,123 мс
27.50.48.24,443,true,HKG,Asia Pacific,Hong Kong,123 мс
27.50.48.40,443,true,HKG,Asia Pacific,Hong Kong,123 мс
27.50.48.50,443,true,HKG,Asia Pacific,Hong Kong,125 мс
27.50.48.36,443,true,HKG,Asia Pacific,Hong Kong,125 мс
27.50.48.58,443,true,HKG,Asia Pacific,Hong Kong,125 мс
27.50.48.73,443,true,HKG,Asia Pacific,Hong Kong,125 мс
27.50.48.60,443,true,HKG,Asia Pacific,Hong Kong,125 мс
27.50.48.67,443,true,HKG,Asia Pacific,Hong Kong,125 мс
27.50.48.66,443,true,HKG,Asia Pacific,Hong Kong,126 мс
27.50.48.245,443,true,HKG,Asia Pacific,Hong Kong,126 мс
27.50.48.61,443,true,HKG,Asia Pacific,Hong Kong,126 мс
27.50.48.0,443,true,HKG,Asia Pacific,Hong Kong,127 мс
27.50.48.242,443,true,HKG,Asia Pacific,Hong Kong,127 мс
27.50.48.57,443,true,HKG,Asia Pacific,Hong Kong,127 мс
27.50.48.64,443,true,HKG,Asia Pacific,Hong Kong,127 мс
27.50.48.222,443,true,HKG,Asia Pacific,Hong Kong,128 мс
27.50.48.62,443,true,HKG,Asia Pacific,Hong Kong,128 мс
27.50.48.34,443,true,HKG,Asia Pacific,Hong Kong,128 мс
27.50.48.59,443,true,HKG,Asia Pacific,Hong Kong,128 мс
27.50.48.56,443,true,HKG,Asia Pacific,Hong Kong,128 мс
27.50.48.78,443,true,HKG,Asia Pacific,Hong Kong,129 мс
27.50.48.63,443,true,HKG,Asia Pacific,Hong Kong,129 мс
27.50.48.44,443,true,HKG,Asia Pacific,Hong Kong,129 мс
27.50.48.4,443,true,HKG,Asia Pacific,Hong Kong,129 мс
27.50.48.2,443,true,HKG,Asia Pacific,Hong Kong,129 мс
27.50.48.1,443,true,HKG,Asia Pacific,Hong Kong,129 мс
27.50.48.35,443,true,HKG,Asia Pacific,Hong Kong,129 мс
27.50.48.77,443,true,HKG,Asia Pacific,Hong Kong,129 мс
27.50.48.202,443,true,HKG,Asia Pacific,Hong Kong,130 мс
27.50.48.203,443,true,HKG,Asia Pacific,Hong Kong,131 мс
27.50.48.10,443,true,HKG,Asia Pacific,Hong Kong,131 мс
27.50.48.204,443,true,HKG,Asia Pacific,Hong Kong,132 мс
27.50.48.205,443,true,HKG,Asia Pacific,Hong Kong,133 мс
27.50.48.201,443,true,HKG,Asia Pacific,Hong Kong,135 мс
27.50.48.25,443,true,HKG,Asia Pacific,Hong Kong,137 мс
27.50.48.65,443,true,HKG,Asia Pacific,Hong Kong,145 мс
27.50.48.28,443,true,HKG,Asia Pacific,Hong Kong,146 мс
27.50.48.26,443,true,HKG,Asia Pacific,Hong Kong,149 мс
27.50.48.39,443,true,HKG,Asia Pacific,Hong Kong,150 мс
27.50.48.20,443,true,HKG,Asia Pacific,Hong Kong,151 мс
27.50.48.88,443,true,HKG,Asia Pacific,Hong Kong,152 мс
27.50.48.9,443,true,HKG,Asia Pacific,Hong Kong,153 мс
27.50.48.89,443,true,HKG,Asia Pacific,Hong Kong,155 мс
27.50.48.22,443,true,HKG,Asia Pacific,Hong Kong,157 мс
27.50.48.16,443,true,HKG,Asia Pacific,Hong Kong,158 мс
27.50.48.85,443,true,HKG,Asia Pacific,Hong Kong,159 мс
27.50.48.27,443,true,HKG,Asia Pacific,Hong Kong,159 мс
27.50.48.46,443,true,HKG,Asia Pacific,Hong Kong,160 мс
27.50.48.11,443,true,HKG,Asia Pacific,Hong Kong,160 мс
27.50.48.92,443,true,HKG,Asia Pacific,Hong Kong,161 мс
27.50.48.71,443,true,HKG,Asia Pacific,Hong Kong,162 мс
27.50.48.95,443,true,HKG,Asia Pacific,Hong Kong,162 мс
27.50.48.14,443,true,HKG,Asia Pacific,Hong Kong,162 мс
27.50.48.74,443,true,HKG,Asia Pacific,Hong Kong,162 мс
27.50.48.69,443,true,HKG,Asia Pacific,Hong Kong,162 мс
27.50.48.32,443,true,HKG,Asia Pacific,Hong Kong,163 мс
27.50.48.37,443,true,HKG,Asia Pacific,Hong Kong,164 мс
27.50.48.38,443,true,HKG,Asia Pacific,Hong Kong,164 мс
27.50.48.75,443,true,HKG,Asia Pacific,Hong Kong,165 мс
27.50.48.80,443,true,HKG,Asia Pacific,Hong Kong,166 мс
27.50.48.87,443,true,HKG,Asia Pacific,Hong Kong,166 мс
27.50.48.15,443,true,HKG,Asia Pacific,Hong Kong,167 мс
27.50.48.83,443,true,HKG,Asia Pacific,Hong Kong,168 мс
27.50.48.19,443,true,HKG,Asia Pacific,Hong Kong,168 мс
27.50.48.7,443,true,HKG,Asia Pacific,Hong Kong,169 мс
27.50.48.13,443,true,HKG,Asia Pacific,Hong Kong,169 мс
27.50.48.18,443,true,HKG,Asia Pacific,Hong Kong,171 мс
27.50.48.42,443,true,HKG,Asia Pacific,Hong Kong,172 мс
27.50.48.8,443,true,HKG,Asia Pacific,Hong Kong,172 мс
27.50.48.43,443,true,HKG,Asia Pacific,Hong Kong,173 мс
27.50.48.49,443,true,HKG,Asia Pacific,Hong Kong,173 мс
27.50.48.5,443,true,HKG,Asia Pacific,Hong Kong,174 мс
27.50.48.84,443,true,HKG,Asia Pacific,Hong Kong,174 мс
27.50.48.76,443,true,HKG,Asia Pacific,Hong Kong,174 мс
27.50.48.17,443,true,HKG,Asia Pacific,Hong Kong,175 мс
27.50.48.79,443,true,HKG,Asia Pacific,Hong Kong,175 мс
27.50.48.86,443,true,HKG,Asia Pacific,Hong Kong,175 мс
27.50.48.81,443,true,HKG,Asia Pacific,Hong Kong,176 мс
27.50.48.41,443,true,HKG,Asia Pacific,Hong Kong,176 мс
27.50.48.48,443,true,HKG,Asia Pacific,Hong Kong,177 мс
27.50.48.72,443,true,HKG,Asia Pacific,Hong Kong,177 мс
27.50.48.199,443,true,HKG,Asia Pacific,Hong Kong,179 мс
27.50.48.98,443,true,HKG,Asia Pacific,Hong Kong,186 мс
27.50.48.93,443,true,HKG,Asia Pacific,Hong Kong,186 мс
27.50.48.30,443,true,HKG,Asia Pacific,Hong Kong,188 мс
27.50.48.51,443,true,HKG,Asia Pacific,Hong Kong,189 мс
27.50.48.91,443,true,HKG,Asia Pacific,Hong Kong,189 мс
27.50.48.21,443,true,HKG,Asia Pacific,Hong Kong,190 мс
27.50.48.47,443,true,HKG,Asia Pacific,Hong Kong,192 мс
27.50.48.23,443,true,HKG,Asia Pacific,Hong Kong,193 мс
27.50.48.90,443,true,HKG,Asia Pacific,Hong Kong,194 мс
27.50.48.53,443,true,HKG,Asia Pacific,Hong Kong,195 мс
27.50.48.94,443,true,HKG,Asia Pacific,Hong Kong,195 мс
27.50.48.82,443,true,HKG,Asia Pacific,Hong Kong,195 мс
27.50.48.97,443,true,HKG,Asia Pacific,Hong Kong,197 мс
27.50.48.70,443,true,HKG,Asia Pacific,Hong Kong,199 мс
27.50.48.55,443,true,HKG,Asia Pacific,Hong Kong,200 мс
27.50.48.68,443,true,HKG,Asia Pacific,Hong Kong,200 мс
27.50.48.6,443,true,HKG,Asia Pacific,Hong Kong,201 мс
27.50.48.52,443,true,HKG,Asia Pacific,Hong Kong,206 мс
27.50.49.218,443,true,HKG,Asia Pacific,Hong Kong,102 мс
27.50.49.94,443,true,HKG,Asia Pacific,Hong Kong,102 мс
27.50.49.236,443,true,HKG,Asia Pacific,Hong Kong,103 мс
27.50.49.235,443,true,HKG,Asia Pacific,Hong Kong,104 мс
27.50.49.217,443,true,HKG,Asia Pacific,Hong Kong,104 мс
27.50.49.234,443,true,HKG,Asia Pacific,Hong Kong,106 мс
27.50.49.9,443,true,HKG,Asia Pacific,Hong Kong,109 мс
27.50.49.213,443,true,HKG,Asia Pacific,Hong Kong,110 мс
27.50.49.216,443,true,HKG,Asia Pacific,Hong Kong,111 мс
27.50.49.99,443,true,HKG,Asia Pacific,Hong Kong,112 мс
27.50.49.215,443,true,HKG,Asia Pacific,Hong Kong,113 мс
27.50.49.13,443,true,HKG,Asia Pacific,Hong Kong,113 мс
27.50.49.14,443,true,HKG,Asia Pacific,Hong Kong,114 мс
27.50.49.27,443,true,HKG,Asia Pacific,Hong Kong,115 мс
27.50.49.18,443,true,HKG,Asia Pacific,Hong Kong,115 мс
27.50.49.211,443,true,HKG,Asia Pacific,Hong Kong,115 мс
27.50.49.208,443,true,HKG,Asia Pacific,Hong Kong,115 мс
27.50.49.210,443,true,HKG,Asia Pacific,Hong Kong,115 мс
27.50.49.12,443,true,HKG,Asia Pacific,Hong Kong,116 мс
27.50.49.212,443,true,HKG,Asia Pacific,Hong Kong,116 мс
27.50.49.0,443,true,HKG,Asia Pacific,Hong Kong,116 мс
27.50.49.1,443,true,HKG,Asia Pacific,Hong Kong,117 мс
27.50.49.16,443,true,HKG,Asia Pacific,Hong Kong,117 мс
27.50.49.11,443,true,HKG,Asia Pacific,Hong Kong,117 мс
27.50.49.203,443,true,HKG,Asia Pacific,Hong Kong,117 мс
27.50.49.202,443,true,HKG,Asia Pacific,Hong Kong,118 мс
27.50.49.20,443,true,HKG,Asia Pacific,Hong Kong,118 мс
27.50.49.26,443,true,HKG,Asia Pacific,Hong Kong,118 мс
27.50.49.205,443,true,HKG,Asia Pacific,Hong Kong,118 мс
27.50.49.224,443,true,HKG,Asia Pacific,Hong Kong,118 мс
27.50.49.204,443,true,HKG,Asia Pacific,Hong Kong,118 мс
27.50.49.8,443,true,HKG,Asia Pacific,Hong Kong,118 мс
27.50.49.7,443,true,HKG,Asia Pacific,Hong Kong,118 мс
27.50.49.10,443,true,HKG,Asia Pacific,Hong Kong,119 мс
27.50.49.222,443,true,HKG,Asia Pacific,Hong Kong,119 мс
27.50.49.214,443,true,HKG,Asia Pacific,Hong Kong,119 мс
27.50.49.6,443,true,HKG,Asia Pacific,Hong Kong,119 мс
27.50.49.219,443,true,HKG,Asia Pacific,Hong Kong,120 мс
27.50.49.207,443,true,HKG,Asia Pacific,Hong Kong,120 мс
27.50.49.223,443,true,HKG,Asia Pacific,Hong Kong,120 мс
27.50.49.5,443,true,HKG,Asia Pacific,Hong Kong,120 мс
27.50.49.209,443,true,HKG,Asia Pacific,Hong Kong,120 мс
27.50.49.206,443,true,HKG,Asia Pacific,Hong Kong,120 мс
27.50.49.221,443,true,HKG,Asia Pacific,Hong Kong,120 мс
27.50.49.233,443,true,HKG,Asia Pacific,Hong Kong,120 мс
27.50.49.227,443,true,HKG,Asia Pacific,Hong Kong,121 мс
27.50.49.230,443,true,HKG,Asia Pacific,Hong Kong,121 мс
27.50.49.81,443,true,HKG,Asia Pacific,Hong Kong,121 мс
27.50.49.229,443,true,HKG,Asia Pacific,Hong Kong,121 мс
27.50.49.220,443,true,HKG,Asia Pacific,Hong Kong,121 мс
27.50.49.232,443,true,HKG,Asia Pacific,Hong Kong,122 мс
27.50.49.228,443,true,HKG,Asia Pacific,Hong Kong,122 мс
27.50.49.226,443,true,HKG,Asia Pacific,Hong Kong,123 мс
27.50.49.231,443,true,HKG,Asia Pacific,Hong Kong,123 мс
27.50.49.225,443,true,HKG,Asia Pacific,Hong Kong,125 мс
27.50.49.133,443,true,HKG,Asia Pacific,Hong Kong,126 мс
27.50.49.132,443,true,HKG,Asia Pacific,Hong Kong,126 мс
27.50.49.85,443,true,HKG,Asia Pacific,Hong Kong,127 мс
27.50.49.88,443,true,HKG,Asia Pacific,Hong Kong,127 мс
27.50.49.32,443,true,HKG,Asia Pacific,Hong Kong,128 мс
27.50.49.86,443,true,HKG,Asia Pacific,Hong Kong,130 мс
27.50.49.34,443,true,HKG,Asia Pacific,Hong Kong,131 мс
27.50.49.51,443,true,HKG,Asia Pacific,Hong Kong,132 мс
27.50.49.33,443,true,HKG,Asia Pacific,Hong Kong,132 мс
27.50.49.39,443,true,HKG,Asia Pacific,Hong Kong,133 мс
27.50.49.2,443,true,HKG,Asia Pacific,Hong Kong,134 мс
27.50.49.127,443,true,HKG,Asia Pacific,Hong Kong,134 мс
27.50.49.19,443,true,HKG,Asia Pacific,Hong Kong,134 мс
27.50.49.42,443,true,HKG,Asia Pacific,Hong Kong,135 мс
27.50.49.131,443,true,HKG,Asia Pacific,Hong Kong,135 мс
27.50.49.35,443,true,HKG,Asia Pacific,Hong Kong,135 мс
27.50.49.37,443,true,HKG,Asia Pacific,Hong Kong,136 мс
27.50.49.3,443,true,HKG,Asia Pacific,Hong Kong,136 мс
27.50.49.47,443,true,HKG,Asia Pacific,Hong Kong,136 мс
27.50.49.49,443,true,HKG,Asia Pacific,Hong Kong,137 мс
27.50.49.50,443,true,HKG,Asia Pacific,Hong Kong,137 мс
27.50.49.44,443,true,HKG,Asia Pacific,Hong Kong,137 мс
27.50.49.52,443,true,HKG,Asia Pacific,Hong Kong,138 мс
27.50.49.69,443,true,HKG,Asia Pacific,Hong Kong,138 мс
27.50.49.40,443,true,HKG,Asia Pacific,Hong Kong,138 мс
27.50.49.25,443,true,HKG,Asia Pacific,Hong Kong,138 мс
27.50.49.74,443,true,HKG,Asia Pacific,Hong Kong,138 мс
27.50.49.90,443,true,HKG,Asia Pacific,Hong Kong,138 мс
27.50.49.58,443,true,HKG,Asia Pacific,Hong Kong,139 мс
27.50.49.129,443,true,HKG,Asia Pacific,Hong Kong,139 мс
27.50.49.17,443,true,HKG,Asia Pacific,Hong Kong,140 мс
27.50.49.61,443,true,HKG,Asia Pacific,Hong Kong,140 мс
27.50.49.82,443,true,HKG,Asia Pacific,Hong Kong,140 мс
27.50.49.45,443,true,HKG,Asia Pacific,Hong Kong,140 мс
27.50.49.70,443,true,HKG,Asia Pacific,Hong Kong,140 мс
27.50.49.15,443,true,HKG,Asia Pacific,Hong Kong,140 мс
